#! FIELDS time phi omega psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_omega -pi
#! SET max_omega pi
#! SET min_psi -pi
#! SET max_psi pi
 15972.000000 -1.012740 -0.394255 2.812707
 15973.000000 -1.629441 0.220907 -2.992267
 15974.000000 -0.911436 -0.514014 2.939004
 15975.000000 -1.388536 -0.102946 3.010478
 15976.000000 -1.317052 -0.338936 -3.072555
 15977.000000 -1.200416 -0.265591 2.886541
 15978.000000 -0.844328 -0.420438 2.933781
 15979.000000 -0.814789 -0.531872 2.889393
 15980.000000 -0.913236 -0.536493 2.833448
 15981.000000 -1.130411 -0.397919 2.798114
 15982.000000 -1.043195 -0.379034 2.871959
 15983.000000 -1.932730 0.531681 3.015196
 15984.000000 -1.238840 -0.265930 2.834558
 15985.000000 -1.061798 -0.369494 2.941074
 15986.000000 -1.141452 -0.307868 2.861861
 15987.000000 -1.208699 -0.046156 3.057535
 15988.000000 -1.214241 -0.260020 2.830470
 15989.000000 -1.678123 -0.083238 3.092471
 15990.000000 -1.067551 -0.205883 2.937635
 15991.000000 -1.320149 -0.002638 3.063647
 15992.000000 -1.794087 0.320104 3.072965
 15993.000000 -1.172113 -0.291028 3.026128
 15994.000000 -1.101516 -0.302389 2.790941
 15995.000000 -1.332911 -0.136450 2.811966
 15996.000000 -0.962036 -0.395719 3.141233
 15997.000000 -1.099906 -0.338260 3.087838
 15998.000000 -1.653506 0.067911 -3.087657
 15999.000000 -0.793096 -0.378762 2.908286
 16000.000000 -1.011088 -0.188005 2.974971
 16001.000000 -1.297509 -0.280485 2.792132
 16002.000000 -1.409831 -0.266271 -3.021600
 16003.000000 -1.377307 -0.204428 -3.107698
 16004.000000 -1.746952 0.258324 -3.062218
 16005.000000 -1.044095 -0.408409 -3.122899
 16006.000000 -1.534989 0.232785 2.959906
 16007.000000 -1.313283 -0.238148 3.082043
 16008.000000 -1.456577 -0.053693 -3.130795
 16009.000000 -1.301264 -0.283672 2.850762
 16010.000000 -0.713739 -0.544979 2.607508
 16011.000000 -1.312489 -0.071589 2.833642
 16012.000000 -1.115260 -0.491826 2.963137
 16013.000000 -1.689566 0.055731 3.113578
 16014.000000 -1.340131 -0.092245 3.049433
 16015.000000 -1.085456 -0.215355 2.833517
 16016.000000 -1.462504 -0.220486 2.945620
 16017.000000 -1.330955 -0.125183 2.949624
 16018.000000 -1.773968 -0.162697 -3.066221
 16019.000000 -1.231222 -0.194587 -2.954812
 16020.000000 -0.921041 -0.319499 2.945929
 16021.000000 -1.533554 0.116444 -3.055932
 16022.000000 -1.206422 -0.334365 2.734624
 16023.000000 -1.935473 0.489453 -2.891231
 16024.000000 -1.033531 -0.315613 2.856148
 16025.000000 -1.443055 -0.022865 2.792485
 16026.000000 -1.058981 -0.515771 3.108128
 16027.000000 -0.900820 -0.604456 2.902070
 16028.000000 -0.948085 -0.309291 2.858912
 16029.000000 -1.513286 -0.121797 2.946975
 16030.000000 -0.909828 -0.492082 2.857186
 16031.000000 -1.063767 -0.108395 3.046368
 16032.000000 -1.210585 -0.383023 2.919031
 16033.000000 -0.886330 -0.364364 2.716982
 16034.000000 -1.084926 -0.422653 2.913526
 16035.000000 -1.335075 -0.141769 3.000335
 16036.000000 -0.655934 -0.723722 3.007256
 16037.000000 -2.271030 0.360591 -2.897863
 16038.000000 -1.173041 -0.261886 2.965069
 16039.000000 -0.967363 -0.535825 2.986106
 16040.000000 -0.993852 -0.488892 2.830419
 16041.000000 -1.886731 0.214994 -3.003314
 16042.000000 -1.343080 -0.127798 3.138936
 16043.000000 -0.911012 -0.494009 2.752624
 16044.000000 -1.395375 -0.172138 -2.969344
 16045.000000 -0.869434 -0.470278 2.917903
 16046.000000 -1.132652 -0.316121 3.049763
 16047.000000 -1.467996 -0.319102 3.045994
 16048.000000 -1.096613 -0.299736 2.741982
 16049.000000 -1.127910 -0.303166 3.083739
 16050.000000 -1.186961 -0.092204 2.857825
 16051.000000 -1.720015 0.051992 3.117126
 16052.000000 -1.179769 -0.281751 2.977718
 16053.000000 -1.159255 -0.354658 3.079608
 16054.000000 -1.279177 -0.068758 3.125249
 16055.000000 -1.426128 -0.135851 3.065241
 16056.000000 -1.751690 -0.016062 3.083611
 16057.000000 -1.201971 -0.301328 -3.099053
 16058.000000 -1.223087 -0.149218 2.706808
 16059.000000 -1.634921 0.067598 3.102489
 16060.000000 -1.216222 -0.218089 2.911982
 16061.000000 -1.788767 0.289338 2.963301
 16062.000000 -1.169630 -0.180339 2.746259
 16063.000000 -1.035039 -0.341798 2.826486
 16064.000000 -1.171344 -0.440951 3.080852
 16065.000000 -1.185584 -0.325166 2.754400
 16066.000000 -1.412032 -0.079753 3.096026
 16067.000000 -1.130504 -0.365144 2.705898
 16068.000000 -1.250182 -0.131863 3.012098
 16069.000000 -1.055642 -0.465950 2.855108
 16070.000000 -1.263539 -0.011418 3.133903
 16071.000000 -2.187485 0.543484 -2.783596
 16072.000000 -1.326696 -0.272866 -3.057282
 16073.000000 -0.963880 -0.347230 2.757846
 16074.000000 -0.860680 -0.453064 2.905878
 16075.000000 -1.254994 -0.234587 2.967265
 16076.000000 -1.751276 -0.041988 -3.127478
 16077.000000 -1.289437 -0.107543 2.770294
 16078.000000 -1.110068 -0.448072 2.995099
 16079.000000 -1.281388 -0.056256 2.843230
 16080.000000 -0.963698 -0.425493 2.829237
 16081.000000 -1.110885 -0.265817 2.875899
 16082.000000 -1.096924 -0.187319 2.818478
 16083.000000 -1.386021 -0.013242 2.873417
 16084.000000 -1.033592 -0.299664 2.903590
 16085.000000 -1.068379 -0.186205 2.823541
 16086.000000 -1.340180 -0.326429 3.029949
 16087.000000 -1.638625 0.196934 3.076637
 16088.000000 -0.931435 -0.299928 2.666141
 16089.000000 -1.051007 -0.393731 3.052951
 16090.000000 -0.834421 -0.364036 2.614617
 16091.000000 -0.857556 -0.586216 3.078983
 16092.000000 -1.269037 -0.094443 3.053942
 16093.000000 -1.013162 -0.380581 2.941329
 16094.000000 -1.230264 -0.490911 2.919176
 16095.000000 -0.920262 -0.478468 2.653863
 16096.000000 -1.159155 -0.346890 2.869970
 16097.000000 -1.515133 -0.023634 -3.121888
 16098.000000 -1.346457 -0.064448 3.131174
 16099.000000 -1.288641 -0.316769 3.113285
 16100.000000 -0.929427 -0.376172 3.134680
 16101.000000 -1.109973 -0.313832 -3.122705
 16102.000000 -1.151432 -0.226155 2.984963
 16103.000000 -1.064940 -0.228753 2.727532
 16104.000000 -1.750007 0.111210 -3.128767
 16105.000000 -1.015451 -0.471017 3.125437
 16106.000000 -1.516073 -0.004425 2.975463
 16107.000000 -1.344150 -0.179073 2.962374
 16108.000000 -1.153694 -0.427417 -3.124545
 16109.000000 -0.839611 -0.461014 -3.110098
 16110.000000 -1.404610 -0.166327 3.125129
 16111.000000 -2.163515 0.438621 -2.712412
 16112.000000 -1.599268 0.055697 3.045134
 16113.000000 -1.552203 -0.066260 3.017881
 16114.000000 -1.062501 -0.486170 2.903736
 16115.000000 -1.595429 -0.095698 -3.130656
 16116.000000 -1.570561 -0.143939 -2.698035
 16117.000000 -0.912189 -0.515912 2.804905
 16118.000000 -0.931650 -0.433141 3.103885
 16119.000000 -1.372422 -0.283616 3.019308
 16120.000000 -1.039567 -0.421379 2.878047
 16121.000000 -1.073104 -0.450000 2.734513
 16122.000000 -1.224455 -0.133700 2.758944
 16123.000000 -1.581346 -0.096340 3.066017
 16124.000000 -1.379269 -0.038426 2.877894
 16125.000000 -1.265453 -0.099531 2.914301
 16126.000000 -0.941676 -0.314080 2.727689
 16127.000000 -0.947485 -0.330540 2.605278
 16128.000000 -0.687423 -0.580163 2.954918
 16129.000000 -1.209100 -0.243325 2.766652
 16130.000000 -0.939115 -0.659697 2.883767
 16131.000000 -1.151365 -0.305879 3.004177
 16132.000000 -0.880260 -0.502686 -2.884604
 16133.000000 -0.966276 -0.599785 2.888470
 16134.000000 -0.965054 -0.353474 2.872837
 16135.000000 -0.648462 -0.708139 2.968839
 16136.000000 -1.173857 -0.123238 3.112818
 16137.000000 -1.251844 -0.200161 -3.115531
 16138.000000 -1.374481 0.085076 2.807936
 16139.000000 -1.179491 -0.155782 2.648884
 16140.000000 -1.281935 -0.252366 2.891537
 16141.000000 -0.839913 -0.557935 2.750485
 16142.000000 -1.489221 0.016518 -2.966207
 16143.000000 -1.532461 0.050931 3.019868
 16144.000000 -1.656343 -0.065719 3.093853
 16145.000000 -1.230845 -0.371385 2.943098
 16146.000000 -1.027061 -0.384828 2.926843
 16147.000000 -1.725354 0.037177 2.830245
 16148.000000 -1.176394 -0.403293 -3.103504
 16149.000000 -1.271312 -0.334251 -3.104026
 16150.000000 -1.302901 -0.128197 2.873062
 16151.000000 -1.320895 -0.331017 -3.075989
 16152.000000 -1.144113 -0.204914 3.024648
 16153.000000 -1.071774 -0.528854 2.953492
 16154.000000 -1.116928 -0.255840 2.754792
 16155.000000 -0.994979 -0.481533 2.929025
 16156.000000 -1.516667 0.029719 -3.068162
 16157.000000 -1.287107 -0.185838 2.986073
 16158.000000 -1.903416 0.327970 -3.069485
 16159.000000 -1.062641 -0.324974 3.073815
 16160.000000 -1.343596 -0.106996 -3.084167
 16161.000000 -2.163827 0.703749 -3.059498
 16162.000000 -1.863537 0.426353 3.129037
 16163.000000 -1.492269 0.049625 3.065012
 16164.000000 -1.891403 0.200404 -2.937310
 16165.000000 -1.516635 -0.034840 2.979021
 16166.000000 -1.146779 -0.516086 -2.793151
 16167.000000 -0.790312 -0.481666 2.990711
 16168.000000 -2.125096 0.409857 -2.834371
 16169.000000 -1.275934 -0.304932 2.967887
 16170.000000 -1.079851 -0.218528 2.770158
 16171.000000 -1.249556 -0.328683 2.844543
 16172.000000 -1.527098 0.040619 2.833519
 16173.000000 -1.633586 -0.016927 -3.055734
 16174.000000 -1.082073 -0.499216 2.799790
 16175.000000 -0.956429 -0.299724 2.717349
 16176.000000 -1.838013 0.252424 -2.741623
 16177.000000 -1.099886 -0.268983 2.966185
 16178.000000 -0.953561 -0.366768 2.895055
 16179.000000 -1.918940 0.224906 -2.966300
 16180.000000 -1.141186 -0.617845 -3.077785
 16181.000000 -1.485003 -0.250962 2.991206
 16182.000000 -1.260023 0.034007 3.062228
 16183.000000 -1.183374 -0.244960 3.000477
 16184.000000 -0.496113 -0.568329 3.033583
 16185.000000 -0.893067 -0.556079 2.808094
 16186.000000 -1.259146 -0.207417 3.009039
 16187.000000 -1.070928 -0.334984 2.887610
 16188.000000 -1.282176 -0.153861 -3.113087
 16189.000000 -1.476401 0.151014 3.015167
 16190.000000 -1.409774 -0.225212 3.123569
 16191.000000 -1.599559 -0.176470 -3.076069
 16192.000000 -0.999640 -0.382670 2.939579
 16193.000000 -1.203464 0.039704 2.875444
 16194.000000 -1.325932 0.031531 -3.132891
 16195.000000 -1.422576 -0.108945 -3.137980
 16196.000000 -1.413807 0.124792 2.832163
 16197.000000 -1.297781 -0.282105 3.072375
 16198.000000 -1.539188 -0.200666 2.828812
 16199.000000 -1.222868 -0.151199 2.895884
 16200.000000 -1.804919 0.029939 -2.777980
 16201.000000 -0.887179 -0.533849 2.786653
 16202.000000 -1.316387 -0.076163 2.771064
 16203.000000 -0.981852 -0.362490 2.704588
 16204.000000 -1.199894 -0.241370 -3.132709
 16205.000000 -1.167199 -0.346235 2.994829
 16206.000000 -1.112543 -0.382848 2.936586
 16207.000000 -1.117628 -0.413978 2.974596
 16208.000000 -1.181825 -0.264441 3.039686
 16209.000000 -1.214121 -0.264783 3.073797
 16210.000000 -1.425202 -0.200485 -3.106000
 16211.000000 -1.134843 -0.202789 2.998222
 16212.000000 -1.841828 0.121846 3.128673
 16213.000000 -0.879826 -0.356806 2.861643
 16214.000000 -0.618598 -0.459971 2.675948
 16215.000000 -1.696452 0.117869 -2.925318
 16216.000000 -1.476705 0.145978 2.920917
 16217.000000 -0.980226 -0.492401 2.992549
 16218.000000 -1.167878 -0.204905 2.764980
 16219.000000 -1.218525 -0.335613 3.050075
 16220.000000 -1.241826 -0.236586 2.777041
 16221.000000 -1.334078 -0.070027 3.019043
 16222.000000 -1.210183 -0.430996 2.891895
 16223.000000 -1.829835 0.429634 2.994905
 16224.000000 -1.453782 0.058187 3.054245
 16225.000000 -1.821228 0.267511 -3.121863
 16226.000000 -1.415675 0.189657 -3.086000
 16227.000000 -1.455566 0.079176 2.899883
 16228.000000 -1.549785 0.074194 -3.009190
 16229.000000 -1.242953 -0.098914 2.841882
 16230.000000 -1.164913 -0.348178 3.134645
 16231.000000 -1.010266 -0.370267 2.784770
 16232.000000 -1.144079 -0.390529 2.870726
 16233.000000 -1.380947 -0.241627 2.922228
 16234.000000 -1.625515 0.057924 -2.932504
 16235.000000 -1.044621 -0.419193 3.093942
 16236.000000 -1.833496 0.104090 -2.987990
 16237.000000 -1.372351 -0.030543 3.065490
 16238.000000 -1.638314 -0.103518 -2.976420
 16239.000000 -1.030973 -0.315070 2.778059
 16240.000000 -0.995279 -0.231339 2.833947
 16241.000000 -1.634757 -0.335073 -2.884439
 16242.000000 -1.639177 0.010791 3.062993
 16243.000000 -1.810559 -0.016512 3.065116
 16244.000000 -1.081506 -0.149684 2.704962
 16245.000000 -1.131620 -0.097856 3.055341
 16246.000000 -1.505971 -0.277418 2.698076
 16247.000000 -1.819569 0.010977 -3.114749
 16248.000000 -0.803688 -0.460881 2.902400
 16249.000000 -1.341982 -0.169499 2.789168
 16250.000000 -1.008911 -0.278108 2.763140
 16251.000000 -1.457572 -0.008467 2.874041
 16252.000000 -1.250107 -0.085336 2.795402
 16253.000000 -1.167469 -0.044373 2.837081
 16254.000000 -1.113050 -0.243705 2.725879
 16255.000000 -1.345974 -0.193628 3.023330
 16256.000000 -1.419383 -0.342940 -3.095695
 16257.000000 -1.356762 -0.182119 3.052732
 16258.000000 -1.186666 -0.114068 3.009748
 16259.000000 -0.881938 -0.279599 2.962404
 16260.000000 -1.186762 -0.310278 2.807317
 16261.000000 -2.239489 0.282659 -2.909392
 16262.000000 -1.090685 -0.447184 3.123333
 16263.000000 -0.851311 -0.426425 2.915030
 16264.000000 -1.223754 -0.116373 2.997301
 16265.000000 -1.215254 -0.323851 3.009815
 16266.000000 -1.505037 -0.076915 -2.932024
 16267.000000 -0.904494 -0.771741 -2.946819
 16268.000000 -1.221352 -0.022835 2.832893
 16269.000000 -1.263608 0.037398 3.023006
 16270.000000 -1.156588 -0.336892 2.936845
 16271.000000 -1.224851 -0.074922 3.021422
 16272.000000 -1.362837 -0.325871 -3.023965
 16273.000000 -1.175499 -0.217574 3.030582
 16274.000000 -1.033106 -0.451539 2.980139
 16275.000000 -1.198190 -0.216833 2.973820
 16276.000000 -1.558620 0.245411 2.777972
 16277.000000 -1.027025 -0.238675 2.801001
 16278.000000 -1.023388 -0.279944 2.988900
 16279.000000 -1.226210 -0.446491 2.838872
 16280.000000 -1.114357 -0.169148 2.785356
 16281.000000 -1.046291 -0.299588 2.837106
 16282.000000 -1.364802 0.063116 2.992565
 16283.000000 -1.186891 -0.377382 2.985238
 16284.000000 -1.100544 -0.463564 3.102516
 16285.000000 -0.538088 -0.985103 2.920088
 16286.000000 -1.028165 -0.309506 2.885276
 16287.000000 -1.674516 0.058311 -3.118876
 16288.000000 -0.853695 -0.454858 2.969869
 16289.000000 -0.959974 -0.523624 2.723091
 16290.000000 -0.989614 -0.414567 3.097265
 16291.000000 -1.093611 -0.426213 3.111013
 16292.000000 -1.301568 -0.151880 3.062610
 16293.000000 -1.591888 -0.015468 2.859603
 16294.000000 -1.283416 -0.223881 2.840085
 16295.000000 -1.435860 -0.093077 3.038431
 16296.000000 -1.343474 0.104462 2.949272
 16297.000000 -1.076223 -0.015175 2.925850
 16298.000000 -1.272720 -0.139079 2.842443
 16299.000000 -1.085558 -0.347092 -3.124471
 16300.000000 -0.973138 -0.467584 2.801722
 16301.000000 -2.143321 0.124054 -2.826599
 16302.000000 -1.191921 -0.234383 2.806268
 16303.000000 -1.256116 -0.153904 -2.921861
 16304.000000 -1.081912 -0.248569 3.044160
 16305.000000 -1.320956 -0.331115 3.031734
 16306.000000 -0.943648 -0.204446 2.948126
 16307.000000 -0.912501 -0.431911 2.988777
 16308.000000 -1.064801 -0.281707 2.887000
 16309.000000 -1.165444 -0.080180 2.941146
 16310.000000 -1.172803 -0.106466 2.922999
 16311.000000 -1.142295 -0.235960 2.912829
 16312.000000 -1.436100 0.002718 -3.140912
 16313.000000 -1.708712 0.016246 -3.116115
 16314.000000 -0.743672 -0.476466 2.804117
 16315.000000 -1.170225 -0.409281 3.101635
 16316.000000 -1.281227 -0.308991 2.948471
 16317.000000 -1.036050 -0.366318 3.027242
 16318.000000 -1.001573 -0.553705 2.831293
 16319.000000 -1.180036 -0.193914 2.840387
 16320.000000 -1.258644 -0.455729 2.928492
 16321.000000 -1.431816 -0.166319 2.983646
 16322.000000 -1.286505 -0.205611 3.025875
 16323.000000 -2.135058 0.634202 -2.749880
 16324.000000 -1.274508 -0.300273 3.015942
 16325.000000 -1.102323 -0.371320 3.037572
 16326.000000 -1.201708 -0.304166 -3.051568
 16327.000000 -0.840431 -0.388671 2.774095
 16328.000000 -1.606013 0.217294 2.901665
 16329.000000 -0.897098 -0.552184 3.082497
 16330.000000 -1.043920 -0.374207 3.065597
 16331.000000 -1.327740 -0.242927 3.010932
 16332.000000 -1.384489 -0.068258 2.982533
 16333.000000 -0.941409 -0.573275 2.907782
 16334.000000 -1.351746 -0.055421 -3.006177
 16335.000000 -1.366464 -0.181094 2.927653
 16336.000000 -1.214767 -0.165635 2.923576
 16337.000000 -0.776715 -0.566625 3.029005
 16338.000000 -1.201353 -0.291175 2.826918
 16339.000000 -1.286904 -0.045036 2.876653
 16340.000000 -1.243298 -0.232557 2.989370
 16341.000000 -1.193918 -0.578377 3.134765
 16342.000000 -1.229428 -0.360296 3.037724
 16343.000000 -1.066519 -0.226460 2.840013
 16344.000000 -0.734069 -0.539766 2.887679
 16345.000000 -1.355581 -0.130854 2.736372
 16346.000000 -1.256436 -0.074554 2.872121
 16347.000000 -1.253938 -0.251069 -3.119525
 16348.000000 -1.297200 -0.235434 3.016038
 16349.000000 -0.794723 -0.467333 2.875905
 16350.000000 -1.106553 -0.429919 2.907030
 16351.000000 -1.358188 -0.152623 3.045499
 16352.000000 -1.005690 -0.336695 2.770065
 16353.000000 -1.091290 -0.520162 2.935694
 16354.000000 -1.012939 -0.345325 2.814160
 16355.000000 -1.019546 -0.442001 2.971940
 16356.000000 -1.438431 -0.223504 2.984830
 16357.000000 -1.989207 0.263092 -2.991382
 16358.000000 -1.769523 0.070812 -2.890856
 16359.000000 -1.350538 -0.207674 2.923317
 16360.000000 -1.308368 -0.089727 2.943602
 16361.000000 -1.779304 0.462792 3.033505
 16362.000000 -1.065877 -0.179555 2.894162
 16363.000000 -1.111799 -0.061293 2.758862
 16364.000000 -1.488094 -0.045695 -2.840762
 16365.000000 -1.437292 -0.015682 -3.109476
 16366.000000 -1.137390 -0.310417 2.989776
 16367.000000 -1.345627 -0.324068 -3.132731
 16368.000000 -1.016775 -0.417804 2.899654
 16369.000000 -1.087860 -0.427659 -3.077779
 16370.000000 -1.369426 -0.070019 2.911219
 16371.000000 -1.103121 -0.281160 3.066571
 16372.000000 -1.411740 -0.085521 2.921519
 16373.000000 -1.547623 0.024532 -3.068861
 16374.000000 -0.730066 -0.597306 2.805110
 16375.000000 -1.444362 0.180615 2.937550
 16376.000000 -1.552958 -0.000342 3.138608
 16377.000000 -1.152463 -0.226345 3.056638
 16378.000000 -1.094690 -0.405335 2.786067
 16379.000000 -0.992427 -0.516500 3.114511
 16380.000000 -0.986439 -0.324328 2.674916
 16381.000000 -1.101511 -0.391474 2.838483
 16382.000000 -1.686187 0.201424 -2.994371
 16383.000000 -1.549845 0.208614 2.854320
 16384.000000 -1.257293 -0.295817 2.960356
 16385.000000 -1.224442 -0.209275 3.087026
 16386.000000 -1.157315 -0.451440 2.847260
 16387.000000 -0.910616 -0.454960 2.767730
 16388.000000 -1.441080 -0.061489 2.881104
 16389.000000 -1.104145 -0.534181 -2.969644
 16390.000000 -1.141361 -0.297397 2.922340
 16391.000000 -1.103228 -0.170443 3.080872
 16392.000000 -1.791088 0.213684 -2.745505
 16393.000000 -1.546248 -0.201269 -3.063085
 16394.000000 -1.835959 0.140934 3.065683
 16395.000000 -1.249197 -0.123405 2.827137
 16396.000000 -1.350655 -0.169012 3.111862
 16397.000000 -1.180185 -0.420193 3.042982
 16398.000000 -1.200523 -0.389794 3.113824
 16399.000000 -0.980334 -0.426550 3.026771
 16400.000000 -1.445440 -0.085129 2.887301
 16401.000000 -1.829019 0.135629 3.054601
 16402.000000 -1.261383 -0.184809 3.004910
 16403.000000 -0.988282 -0.286138 2.923380
 16404.000000 -1.364603 0.248510 2.876168
 16405.000000 -1.139176 -0.288248 2.791996
 16406.000000 -1.108786 -0.422176 -3.076894
 16407.000000 -1.428414 -0.118645 2.997939
 16408.000000 -1.283286 -0.294985 -3.026736
 16409.000000 -1.192731 -0.287853 2.858748
 16410.000000 -1.207406 -0.462465 2.941123
 16411.000000 -1.157759 -0.334345 2.936096
 16412.000000 -1.391443 0.000777 3.008673
 16413.000000 -1.326931 0.025625 -3.115445
 16414.000000 -1.431501 -0.070214 3.053387
 16415.000000 -0.815068 -0.657471 3.070033
 16416.000000 -0.947712 -0.393762 2.832090
 16417.000000 -1.466410 -0.297747 -3.116654
 16418.000000 -2.027226 0.430357 -3.062369
 16419.000000 -1.216145 -0.328956 2.909769
 16420.000000 -0.928717 -0.371107 2.933182
 16421.000000 -0.983009 -0.248068 2.772088
 16422.000000 -0.984957 -0.214139 2.985924
 16423.000000 -1.062687 -0.333612 3.075353
 16424.000000 -1.056919 -0.234914 2.907765
 16425.000000 -1.139836 -0.331741 2.985923
 16426.000000 -1.320830 -0.067239 2.801371
 16427.000000 -1.524465 -0.254294 2.964935
 16428.000000 -0.894274 -0.623786 2.918991
 16429.000000 -1.067209 -0.414685 3.133332
 16430.000000 -1.040256 -0.426183 2.854725
 16431.000000 -0.994362 -0.454843 2.999533
 16432.000000 -1.101805 -0.439143 2.859222
 16433.000000 -1.129919 -0.360354 3.095188
 16434.000000 -1.400634 -0.045320 3.094667
 16435.000000 -1.491962 -0.063861 2.873045
 16436.000000 -1.426332 -0.079378 2.925762
 16437.000000 -1.137764 -0.187319 3.007838
 16438.000000 -1.075176 -0.295133 3.007976
 16439.000000 -1.098749 -0.250813 2.950747
